design_id,length,net_charge_pH7.4,gravy,hydrophobic_moment,aggregation_proxy,cys_count,delivery_proxy,n_liabilities,liabilities
KPC3_293,45,-0.02,0.055,0.072,1.8,0,0.06,1,homopolymer_run>=4
KPC3_294,45,-2.32,-0.691,0.256,0.371,3,0.213,2,odd_Cys(free_thiol);3_Cys
KPC3_295,45,0.09,0.089,0.568,2.029,0,0.481,1,motif_DS
KPC3_296,45,-1.36,-0.04,0.585,1.914,3,0.488,3,odd_Cys(free_thiol);3_Cys;homopolymer_run>=4
KPC3_297,45,-3.73,0.582,0.525,1.243,7,0.437,2,odd_Cys(free_thiol);7_Cys
KPC3_298,45,2.09,-0.762,0.46,2.814,0,0.557,0,
KPC3_299,45,-0.36,1.293,0.276,3.0,3,0.23,3,odd_Cys(free_thiol);3_Cys;homopolymer_run>=4
KPC3_300,28,-0.02,0.246,0.185,1.3,0,0.154,0,
KPC3_301,28,3.97,-1.018,0.675,0.771,0,0.831,2,motif_DG;homopolymer_run>=4
KPC3_302,28,-3.02,-0.589,0.356,1.586,0,0.296,2,motif_NG;motif_DP
KPC3_303,28,0.01,-0.521,0.22,0.314,0,0.185,2,motif_NG;motif_DP
KPC3_304,28,-0.25,0.039,0.483,1.257,2,0.402,1,homopolymer_run>=4
KPC3_305,28,-2.98,0.048,0.411,0.625,0,0.342,2,motif_DS;motif_NS
KPC3_306,28,-1.66,0.575,0.213,1.6,6,0.178,1,6_Cys
KPC3_307,28,-2.02,-0.061,0.217,1.071,0,0.181,1,motif_DG
KPC3_308,28,-0.02,0.475,0.365,2.071,0,0.304,1,motif_NS
KPC3_309,28,-2.36,0.611,0.243,1.629,3,0.203,3,odd_Cys(free_thiol);3_Cys;motif_NG
KPC3_310,42,2.01,-0.512,0.575,1.214,0,0.647,0,
KPC3_311,42,6.53,-0.545,0.355,2.671,4,0.796,3,4_Cys;motif_DG;homopolymer_run>=4
KPC3_312,42,-4.25,0.46,0.385,1.571,2,0.321,0,
KPC3_313,42,-4.25,0.902,0.403,1.829,2,0.336,1,motif_DS
KPC3_314,42,-3.47,0.455,0.285,2.357,4,0.238,1,4_Cys
KPC3_315,42,0.64,0.521,0.454,2.014,3,0.432,4,odd_Cys(free_thiol);3_Cys;motif_DG;oxidation_prone(M/W)
KPC3_316,42,0.68,0.276,0.337,1.586,3,0.337,3,odd_Cys(free_thiol);3_Cys;motif_DG
KPC3_317,42,-1.02,0.867,0.497,2.143,0,0.414,2,motif_DG;homopolymer_run>=4
KPC3_318,42,2.42,0.143,0.474,1.629,5,0.596,3,odd_Cys(free_thiol);5_Cys;motif_NS
KPC3_319,42,3.86,0.06,0.598,1.043,1,0.821,2,odd_Cys(free_thiol);homopolymer_run>=4
KPC3_320,45,-3.1,-0.233,0.728,1.371,1,0.5,1,odd_Cys(free_thiol)
KPC3_321,45,-4.02,0.707,0.422,2.086,0,0.352,2,motif_DS;homopolymer_run>=4
KPC3_322,45,1.01,-0.551,0.792,1.214,0,0.584,0,
KPC3_323,45,4.01,-0.678,0.674,1.386,0,0.834,3,motif_NG;homopolymer_run>=4;oxidation_prone(M/W)
KPC3_324,45,-2.25,-0.669,0.293,0.6,2,0.244,2,motif_DS;homopolymer_run>=4
KPC3_325,45,-0.95,-0.569,0.551,1.0,0,0.459,2,motif_DS;motif_NS
KPC3_326,45,-0.02,0.151,0.141,1.143,0,0.117,1,homopolymer_run>=4
KPC3_327,45,-1.25,0.811,0.228,1.957,2,0.19,1,homopolymer_run>=4
KPC3_328,45,-5.13,-0.118,0.365,1.129,1,0.304,3,odd_Cys(free_thiol);motif_DG;homopolymer_run>=4
KPC3_329,45,-2.99,0.567,0.542,2.2,0,0.452,1,motif_DG
KPC3_330,37,-0.02,-0.103,0.145,0.486,0,0.121,1,homopolymer_run>=4
KPC3_331,37,0.98,0.373,0.388,1.471,0,0.405,0,
KPC3_332,37,-0.14,0.443,0.259,1.743,1,0.215,1,odd_Cys(free_thiol)
KPC3_333,37,-1.14,0.283,0.119,1.271,1,0.099,2,odd_Cys(free_thiol);homopolymer_run>=4
KPC3_334,37,-3.14,0.338,0.62,2.857,1,0.5,2,odd_Cys(free_thiol);motif_DG
KPC3_335,37,0.79,-0.27,0.52,1.814,2,0.499,1,motif_NG
KPC3_336,37,1.05,-0.092,0.458,1.714,0,0.469,0,
KPC3_337,37,-1.03,0.295,0.499,2.786,0,0.416,0,
KPC3_338,37,-0.21,0.111,0.49,1.171,2,0.408,1,homopolymer_run>=4
KPC3_339,37,-1.02,0.746,0.181,1.333,0,0.151,0,
KPC3_340,16,2.01,-0.325,0.304,0.171,0,0.421,1,motif_DG
KPC3_341,16,-0.02,0.431,0.167,1.043,0,0.139,0,
KPC3_342,16,0.94,0.125,0.211,1.329,1,0.254,1,odd_Cys(free_thiol)
KPC3_343,16,-2.02,-0.056,0.156,0.757,0,0.13,1,motif_DS
KPC3_344,16,0.01,0.487,0.186,1.171,0,0.156,1,homopolymer_run>=4
KPC3_345,16,0.97,-0.556,0.295,0.343,0,0.327,0,
KPC3_346,16,0.86,1.312,0.165,2.243,1,0.21,1,odd_Cys(free_thiol)
KPC3_347,16,-1.02,-0.16,0.28,1.433,0,0.233,0,
KPC3_348,16,0.01,-0.125,0.381,0.571,0,0.319,2,N-term_Q/E(pyroglutamate);homopolymer_run>=4
KPC3_349,16,-2.1,-0.406,0.353,0.929,1,0.294,3,odd_Cys(free_thiol);N-term_Q/E(pyroglutamate);homopolymer_run>=4
KPC3_350,36,-0.02,0.0,0.0,0.0,0,0.0,1,homopolymer_run>=4
KPC3_351,36,-1.25,0.625,0.302,1.586,2,0.252,1,homopolymer_run>=4
KPC3_352,36,-0.02,0.704,0.189,1.8,0,0.158,1,homopolymer_run>=4
KPC3_353,36,4.9,-1.739,0.476,0.9,1,0.805,1,odd_Cys(free_thiol)
KPC3_354,36,3.86,-0.514,0.523,1.886,1,0.757,1,odd_Cys(free_thiol)
KPC3_355,36,-1.29,-0.156,0.233,1.743,3,0.194,3,odd_Cys(free_thiol);3_Cys;homopolymer_run>=4
KPC3_356,36,-4.14,-0.042,0.532,1.229,1,0.443,2,odd_Cys(free_thiol);motif_DS
KPC3_357,36,4.97,-0.486,0.587,1.086,0,0.903,1,oxidation_prone(M/W)
KPC3_358,36,2.97,-0.314,0.688,1.071,0,0.748,1,motif_DG
KPC3_359,36,0.86,-0.625,0.593,1.143,1,0.566,2,odd_Cys(free_thiol);oxidation_prone(M/W)
KPC3_360,30,-0.14,0.017,0.31,0.829,1,0.258,3,odd_Cys(free_thiol);motif_DS;homopolymer_run>=4
KPC3_361,30,0.01,-0.077,0.322,1.2,0,0.269,1,homopolymer_run>=4
KPC3_362,30,-5.13,-0.627,0.325,0.957,1,0.271,2,odd_Cys(free_thiol);motif_NS
KPC3_363,30,-0.17,0.093,0.383,1.557,2,0.319,2,N-term_Met(ox);motif_DS
KPC3_364,30,-1.02,-0.467,0.35,1.286,0,0.292,2,motif_NG;homopolymer_run>=4
KPC3_365,30,-3.47,0.087,0.399,1.586,4,0.333,2,4_Cys;homopolymer_run>=4
KPC3_366,30,-0.02,0.693,0.353,1.914,0,0.294,1,motif_DG
KPC3_367,30,0.86,-0.137,0.538,1.629,1,0.52,3,odd_Cys(free_thiol);motif_NG;motif_DP
KPC3_368,30,3.97,-0.273,0.548,1.857,0,0.788,0,
KPC3_369,30,-1.95,-0.627,0.311,0.386,0,0.259,2,N-term_Q/E(pyroglutamate);homopolymer_run>=4
KPC3_370,43,-2.03,0.26,0.307,1.914,0,0.256,2,motif_DG;oxidation_prone(M/W)
KPC3_371,43,-0.92,1.0,0.27,1.829,8,0.225,2,8_Cys;motif_NG
KPC3_372,43,-3.02,-0.047,0.449,1.357,0,0.374,3,motif_NG;motif_DG;homopolymer_run>=4
KPC3_373,43,0.98,-0.231,0.617,1.114,0,0.581,1,motif_DG
KPC3_374,43,-1.25,0.96,0.331,2.871,2,0.276,1,motif_NS
KPC3_375,43,-0.13,-0.435,0.807,1.057,1,0.5,2,odd_Cys(free_thiol);motif_NG
KPC3_376,43,1.01,-0.053,0.35,1.457,0,0.377,1,motif_NG
KPC3_377,43,4.86,-0.058,0.854,1.414,1,0.905,1,odd_Cys(free_thiol)
KPC3_378,43,-0.36,0.56,0.219,1.2,3,0.182,3,odd_Cys(free_thiol);3_Cys;motif_NS
KPC3_379,43,-4.06,0.133,0.647,2.771,1,0.5,4,odd_Cys(free_thiol);N-term_Q/E(pyroglutamate);motif_DG;motif_DS
KPC3_380,20,2.97,-0.12,0.577,1.8,0,0.728,0,
KPC3_381,20,-3.02,-0.85,0.185,1.257,0,0.154,2,motif_DG;motif_DS
KPC3_382,20,0.98,0.495,0.38,2.5,0,0.398,0,
KPC3_383,20,-1.02,0.01,0.418,1.086,0,0.348,0,
KPC3_384,20,-0.03,-0.668,0.169,-0.2,0,0.141,1,homopolymer_run>=4
KPC3_385,20,2.98,-0.3,0.473,0.229,0,0.642,1,homopolymer_run>=4
KPC3_386,20,0.98,0.65,0.479,1.986,0,0.48,0,
KPC3_387,20,-2.03,0.08,0.326,0.971,0,0.272,1,motif_DP
KPC3_388,20,-2.14,0.46,0.326,1.1,1,0.272,1,odd_Cys(free_thiol)
KPC3_389,20,2.01,-0.24,0.289,0.357,0,0.409,0,
KPC3_390,29,0.09,-1.1,0.476,0.671,0,0.404,1,motif_NG
KPC3_391,29,-1.99,0.241,0.35,1.729,0,0.292,1,motif_DG
KPC3_392,29,-5.02,-0.448,0.547,1.029,0,0.456,2,motif_DP;motif_DS
KPC3_393,29,1.01,-0.124,0.458,1.843,0,0.466,1,motif_DS
KPC3_394,29,-0.32,-0.072,0.203,0.486,3,0.169,2,odd_Cys(free_thiol);3_Cys
KPC3_395,29,-2.69,0.317,0.479,1.529,6,0.399,3,6_Cys;N-term_Met(ox);motif_DG
KPC3_396,29,-2.99,-0.241,0.429,1.457,0,0.358,2,motif_DG;motif_DP
KPC3_397,29,-1.14,-0.3,0.335,1.957,1,0.279,2,odd_Cys(free_thiol);motif_DS
KPC3_398,29,0.01,-0.148,0.363,1.029,0,0.304,1,homopolymer_run>=4
KPC3_399,29,0.01,-0.303,0.244,1.129,0,0.204,1,homopolymer_run>=4
KPC3_400,37,1.01,-0.632,0.394,0.843,0,0.413,2,motif_DS;homopolymer_run>=4
KPC3_401,37,0.97,0.435,0.33,2.5,0,0.356,0,
KPC3_402,37,-3.13,-0.516,0.262,0.857,1,0.218,2,odd_Cys(free_thiol);N-term_Q/E(pyroglutamate)
KPC3_403,37,-1.1,-1.592,0.405,0.057,1,0.337,3,odd_Cys(free_thiol);motif_NG;motif_DS
KPC3_404,37,-0.14,0.092,0.522,1.143,1,0.435,2,odd_Cys(free_thiol);motif_DG
KPC3_405,37,0.86,0.37,0.228,2.229,1,0.262,2,odd_Cys(free_thiol);motif_NG
KPC3_406,37,2.86,0.232,0.652,2.114,1,0.739,1,odd_Cys(free_thiol)
KPC3_407,37,-1.14,-0.008,0.201,1.067,1,0.168,2,odd_Cys(free_thiol);homopolymer_run>=4
KPC3_408,37,-5.14,-0.103,0.48,1.471,1,0.4,3,odd_Cys(free_thiol);motif_NG;motif_DS
KPC3_409,37,1.97,1.008,0.396,2.286,0,0.494,0,
KPC3_410,23,-4.13,-0.622,0.289,0.2,1,0.241,1,odd_Cys(free_thiol)
KPC3_411,23,-0.02,-0.082,0.226,0.6,0,0.188,0,
KPC3_412,23,-3.02,-0.165,0.234,0.829,0,0.195,1,motif_DG
KPC3_413,23,-3.1,-0.078,0.234,1.114,1,0.195,2,odd_Cys(free_thiol);motif_DG
KPC3_414,23,1.01,0.264,0.259,1.55,0,0.3,0,
KPC3_415,23,-2.25,0.009,0.178,1.614,2,0.148,1,motif_DG
KPC3_416,23,0.97,-0.804,0.375,0.0,0,0.394,2,motif_DP;oxidation_prone(M/W)
KPC3_417,23,-1.14,-0.796,0.308,0.514,1,0.257,1,odd_Cys(free_thiol)
KPC3_418,23,0.86,-0.609,0.614,0.357,1,0.572,1,odd_Cys(free_thiol)
KPC3_419,23,-0.95,-0.426,0.29,1.3,0,0.241,0,
KPC3_420,28,0.01,-0.636,0.531,0.686,0,0.443,3,motif_NG;motif_DS;homopolymer_run>=4
KPC3_421,28,3.97,-0.5,0.637,1.829,0,0.831,1,motif_NG
KPC3_422,28,1.98,0.086,0.579,1.814,0,0.647,2,motif_NG;homopolymer_run>=4
KPC3_423,28,-1.25,0.557,0.27,1.529,2,0.225,0,
KPC3_424,28,-1.14,0.507,0.315,1.4,1,0.263,1,odd_Cys(free_thiol)
KPC3_425,28,-1.02,0.411,0.182,2.086,0,0.151,2,motif_NG;homopolymer_run>=4
KPC3_426,28,-0.02,-0.5,0.067,0.0,0,0.056,1,homopolymer_run>=4
KPC3_427,28,-3.13,-0.961,0.34,0.329,1,0.283,3,odd_Cys(free_thiol);motif_DG;motif_DP
KPC3_428,28,-0.02,0.1,0.232,0.671,0,0.194,2,motif_NG;homopolymer_run>=4
KPC3_429,28,-1.02,0.968,0.16,2.486,0,0.133,1,homopolymer_run>=4
KPC3_430,22,-0.02,0.427,0.176,1.171,0,0.146,1,homopolymer_run>=4
KPC3_431,22,-3.02,-0.236,0.408,0.443,0,0.34,2,motif_DG;motif_DP
KPC3_432,22,-1.14,-0.425,0.208,0.1,1,0.174,1,odd_Cys(free_thiol)
KPC3_433,22,-1.25,0.464,0.141,1.029,2,0.117,1,motif_NG
KPC3_434,22,-1.99,-0.409,0.239,0.686,0,0.199,0,
KPC3_435,22,-0.14,-0.077,0.46,0.6,1,0.383,2,odd_Cys(free_thiol);motif_DS
KPC3_436,22,2.97,-0.127,0.472,1.786,0,0.641,0,
KPC3_437,22,-1.59,0.464,0.319,1.243,5,0.266,2,odd_Cys(free_thiol);5_Cys
KPC3_438,22,-3.02,-0.091,0.231,0.686,0,0.192,1,homopolymer_run>=4
KPC3_439,22,-1.02,0.417,0.182,3.8,0,0.152,1,homopolymer_run>=4
KPC3_440,42,2.97,0.062,0.323,1.657,0,0.517,0,
KPC3_441,42,-2.22,-0.136,0.427,1.257,11,0.355,4,odd_Cys(free_thiol);11_Cys;motif_NG;motif_NS
KPC3_442,42,-1.81,0.129,0.471,0.971,7,0.392,3,odd_Cys(free_thiol);7_Cys;motif_DG
KPC3_443,42,-0.02,-0.7,0.059,0.0,0,0.049,1,homopolymer_run>=4
KPC3_444,42,-1.21,-0.483,0.583,1.457,2,0.486,2,motif_DG;homopolymer_run>=4
KPC3_445,42,-4.69,-0.224,0.226,1.214,6,0.189,2,6_Cys;motif_DG
KPC3_446,42,-3.14,0.217,0.69,1.786,1,0.5,2,odd_Cys(free_thiol);N-term_Q/E(pyroglutamate)
KPC3_447,42,-2.36,0.102,0.454,1.286,3,0.378,3,odd_Cys(free_thiol);3_Cys;motif_NG
KPC3_448,42,0.75,0.317,0.365,1.471,2,0.367,1,motif_DP
KPC3_449,42,-2.58,0.976,0.333,2.014,5,0.278,2,odd_Cys(free_thiol);5_Cys
KPC3_450,29,-3.14,-0.886,0.279,0.257,1,0.233,2,odd_Cys(free_thiol);homopolymer_run>=4
KPC3_451,29,-3.02,-0.176,0.286,0.571,0,0.238,1,homopolymer_run>=4
KPC3_452,29,-1.02,0.276,0.321,1.086,0,0.267,1,motif_NG
KPC3_453,29,-2.25,0.6,0.506,2.371,2,0.422,0,
KPC3_454,29,0.01,-0.91,0.514,0.314,0,0.429,0,
KPC3_455,29,-0.02,-0.42,0.074,1.8,0,0.062,1,homopolymer_run>=4
KPC3_456,29,-2.03,-0.545,0.447,1.4,0,0.373,1,N-term_Q/E(pyroglutamate)
KPC3_457,29,-0.02,-0.1,0.125,0.543,0,0.104,0,
KPC3_458,29,-1.25,0.231,0.377,2.386,2,0.314,0,
KPC3_459,29,-3.25,-0.776,0.535,0.514,2,0.446,0,
KPC3_460,14,1.01,0.436,0.549,1.157,0,0.542,0,
KPC3_461,14,1.01,-0.764,0.517,0.614,0,0.515,1,motif_DG
KPC3_462,14,0.86,0.464,0.257,2.057,1,0.286,1,odd_Cys(free_thiol)
KPC3_463,14,-0.14,1.043,0.044,1.9,1,0.037,1,odd_Cys(free_thiol)
KPC3_464,14,-0.02,-0.764,0.457,-0.329,0,0.38,0,
KPC3_465,14,1.97,1.114,0.312,2.071,0,0.424,0,
KPC3_466,14,0.01,-0.236,0.266,1.057,0,0.223,0,
KPC3_467,14,-0.02,0.557,0.047,1.2,0,0.039,0,
KPC3_468,14,-0.25,0.85,0.211,1.543,2,0.176,0,
KPC3_469,14,-0.03,-0.286,0.102,-0.157,0,0.085,1,homopolymer_run>=4
KPC3_470,15,0.01,0.2,0.103,0.829,0,0.087,1,homopolymer_run>=4
KPC3_471,15,-0.03,-1.107,0.338,-0.543,0,0.282,1,motif_NG
KPC3_472,15,0.98,0.94,0.17,2.771,0,0.223,0,
KPC3_473,15,1.97,-1.067,0.428,-0.371,0,0.521,0,
KPC3_474,15,-0.14,0.787,0.099,0.943,1,0.082,1,odd_Cys(free_thiol)
KPC3_475,15,-2.02,0.286,0.323,0.571,0,0.269,1,motif_DP
KPC3_476,15,1.01,-0.18,0.323,1.029,0,0.354,0,
KPC3_477,15,1.01,-0.88,0.279,0.071,0,0.317,0,
KPC3_478,15,1.86,-0.533,0.35,0.971,1,0.447,1,odd_Cys(free_thiol)
KPC3_479,15,0.97,-0.573,0.208,1.286,0,0.255,0,
KPC3_480,38,-1.99,-0.134,0.343,1.2,0,0.286,1,homopolymer_run>=4
KPC3_481,38,-1.14,0.792,0.22,1.871,1,0.184,2,odd_Cys(free_thiol);homopolymer_run>=4
KPC3_482,38,-0.14,0.263,0.179,0.829,1,0.149,2,odd_Cys(free_thiol);homopolymer_run>=4
KPC3_483,38,-3.13,0.05,0.649,2.029,1,0.5,2,odd_Cys(free_thiol);motif_DG
KPC3_484,38,-4.17,0.305,0.382,1.729,2,0.319,1,oxidation_prone(M/W)
KPC3_485,38,-0.36,1.253,0.124,2.5,3,0.104,3,odd_Cys(free_thiol);3_Cys;homopolymer_run>=4
KPC3_486,38,-4.02,-0.037,0.257,1.757,0,0.214,1,motif_NG
KPC3_487,38,-0.14,0.179,0.43,2.357,1,0.358,1,odd_Cys(free_thiol)
KPC3_488,38,0.86,0.518,0.279,1.486,1,0.304,2,odd_Cys(free_thiol);homopolymer_run>=4
KPC3_489,38,-1.36,0.358,0.349,2.271,3,0.291,3,odd_Cys(free_thiol);3_Cys;motif_DP
KPC3_490,15,0.97,-0.893,0.48,-0.557,0,0.482,0,
KPC3_491,15,-0.25,0.467,0.073,0.786,2,0.061,1,homopolymer_run>=4
KPC3_492,15,0.01,0.387,0.161,1.086,0,0.135,0,
KPC3_493,15,0.98,-0.14,0.233,0.657,0,0.276,0,
KPC3_494,15,-0.14,0.087,0.099,0.414,1,0.083,1,odd_Cys(free_thiol)
KPC3_495,15,-1.02,0.853,0.253,2.286,0,0.211,0,
KPC3_496,15,-2.02,-0.2,0.229,0.5,0,0.191,1,motif_DG
KPC3_497,15,-2.02,-0.66,0.292,0.271,0,0.244,1,motif_NG
KPC3_498,15,0.98,-0.293,0.634,0.371,0,0.581,0,
KPC3_499,15,-1.02,-0.527,0.399,0.257,0,0.332,1,motif_DG
KPC3_500,36,-1.14,-0.669,0.685,0.529,1,0.5,2,odd_Cys(free_thiol);motif_NS
KPC3_501,36,0.9,-0.021,0.439,4.2,1,0.441,3,odd_Cys(free_thiol);N-term_Q/E(pyroglutamate);homopolymer_run>=4
KPC3_502,36,7.86,-0.561,0.684,1.171,1,1.0,1,odd_Cys(free_thiol)
KPC3_503,36,-2.02,0.131,0.476,2.871,0,0.397,3,motif_DG;motif_NS;homopolymer_run>=4
KPC3_504,36,0.02,-1.0,0.87,1.357,0,0.501,2,N-term_Q/E(pyroglutamate);homopolymer_run>=4
KPC3_505,36,-1.25,0.631,0.636,1.9,2,0.5,2,motif_DP;motif_DS
KPC3_506,36,-2.1,0.347,0.506,1.629,1,0.422,2,odd_Cys(free_thiol);oxidation_prone(M/W)
KPC3_507,36,-3.03,0.086,0.208,1.843,0,0.173,1,motif_DP
KPC3_508,36,-4.1,-0.628,0.29,0.786,1,0.241,4,odd_Cys(free_thiol);motif_NG;motif_DG;motif_DS
KPC3_509,36,0.97,0.642,0.35,1.557,0,0.373,1,homopolymer_run>=4
KPC3_510,24,-0.14,-0.363,0.487,1.029,1,0.406,1,odd_Cys(free_thiol)
KPC3_511,24,0.01,-0.05,0.352,0.857,0,0.295,2,N-term_Q/E(pyroglutamate);homopolymer_run>=4
KPC3_512,24,-4.13,0.167,0.361,0.629,1,0.301,3,odd_Cys(free_thiol);motif_DG;motif_DS
KPC3_513,24,-1.02,-0.608,0.324,0.386,0,0.27,2,motif_DP;homopolymer_run>=4
KPC3_514,24,0.01,0.233,0.534,2.043,0,0.446,1,homopolymer_run>=4
KPC3_515,24,-1.02,-0.825,0.212,0.143,0,0.177,1,homopolymer_run>=4
KPC3_516,24,-2.98,0.083,0.389,1.786,0,0.324,2,N-term_Q/E(pyroglutamate);homopolymer_run>=4
KPC3_517,24,-0.02,0.388,0.138,0.614,0,0.115,1,homopolymer_run>=4
KPC3_518,24,1.86,-0.308,0.496,0.6,1,0.569,1,odd_Cys(free_thiol)
KPC3_519,24,-1.14,-0.312,0.442,0.557,1,0.369,2,odd_Cys(free_thiol);motif_NS
KPC3_520,30,-0.02,-0.553,0.276,0.257,0,0.23,1,motif_DS
KPC3_521,30,0.01,0.021,0.251,1.057,0,0.211,2,homopolymer_run>=4;oxidation_prone(M/W)
KPC3_522,30,3.9,-0.417,0.61,1.314,1,0.825,1,odd_Cys(free_thiol)
KPC3_523,30,-4.98,-0.46,0.294,0.743,0,0.245,1,motif_DG
KPC3_524,30,1.97,-0.397,0.486,1.386,0,0.569,0,
KPC3_525,30,0.9,-0.37,0.331,1.3,1,0.351,1,odd_Cys(free_thiol)
KPC3_526,30,-3.98,-0.41,0.286,0.786,0,0.239,1,motif_DG
KPC3_527,30,0.05,-0.237,0.374,1.186,0,0.316,0,
KPC3_528,30,-3.14,0.443,0.247,1.9,1,0.206,1,odd_Cys(free_thiol)
KPC3_529,30,2.01,0.7,0.46,2.471,0,0.551,1,N-term_Q/E(pyroglutamate)
KPC3_530,39,-3.02,0.444,0.447,1.643,0,0.372,3,motif_NG;motif_DP;motif_NS
KPC3_531,39,1.01,-0.844,0.495,0.943,0,0.497,2,motif_NG;oxidation_prone(M/W)
KPC3_532,39,-0.02,0.0,0.0,0.0,0,0.0,1,homopolymer_run>=4
KPC3_533,39,1.05,-0.631,0.607,1.186,0,0.587,1,oxidation_prone(M/W)
KPC3_534,39,-2.95,0.572,0.452,2.129,0,0.377,1,motif_NG
KPC3_535,39,0.75,-0.154,0.344,0.657,2,0.35,0,
KPC3_536,39,-0.02,0.972,0.154,1.8,0,0.128,1,homopolymer_run>=4
KPC3_537,39,-2.99,0.397,0.595,1.717,0,0.496,1,motif_DP
KPC3_538,39,-0.25,0.949,0.359,2.243,2,0.299,1,homopolymer_run>=4
KPC3_539,39,-1.99,0.4,0.576,2.286,0,0.48,1,N-term_Q/E(pyroglutamate)
KPC3_540,22,1.01,-0.768,0.426,0.214,0,0.439,1,homopolymer_run>=4
KPC3_541,22,-3.02,-0.314,0.311,0.543,0,0.259,0,
KPC3_542,22,0.01,0.864,0.159,1.171,0,0.134,0,
KPC3_543,22,1.9,0.55,0.377,1.914,1,0.473,2,odd_Cys(free_thiol);homopolymer_run>=4
KPC3_544,22,-2.02,-0.923,0.67,0.514,0,0.5,2,motif_DG;homopolymer_run>=4
KPC3_545,22,-0.02,-0.945,0.281,-0.3,0,0.234,0,
KPC3_546,22,2.9,-0.441,0.519,0.671,1,0.674,2,odd_Cys(free_thiol);homopolymer_run>=4
KPC3_547,22,-2.14,-0.945,0.249,0.7,1,0.207,1,odd_Cys(free_thiol)
KPC3_548,22,-3.13,-1.218,0.471,-0.229,1,0.392,1,odd_Cys(free_thiol)
KPC3_549,22,-0.03,-0.886,0.636,-0.357,0,0.5,2,motif_DG;motif_DS
KPC3_550,17,-0.03,0.135,0.102,0.271,0,0.085,1,homopolymer_run>=4
KPC3_551,17,1.01,-0.531,0.162,0.367,0,0.219,0,
KPC3_552,17,-0.02,0.165,0.18,1.457,0,0.15,0,
KPC3_553,17,2.01,-1.341,0.406,-0.157,0,0.507,0,
KPC3_554,17,3.86,-0.571,0.472,0.429,1,0.715,2,odd_Cys(free_thiol);motif_NS
KPC3_555,17,-0.47,0.4,0.258,0.971,4,0.215,2,4_Cys;motif_NG
KPC3_556,17,-0.02,0.447,0.179,1.2,0,0.15,1,homopolymer_run>=4
KPC3_557,17,-1.02,0.876,0.342,1.286,0,0.285,0,
KPC3_558,17,-0.1,-0.3,0.545,0.729,1,0.454,1,odd_Cys(free_thiol)
KPC3_559,17,2.01,0.918,0.313,3.0,0,0.428,0,
KPC3_560,24,-5.14,-0.042,0.364,0.843,1,0.303,1,odd_Cys(free_thiol)
KPC3_561,24,-0.03,-0.183,0.422,1.486,0,0.352,1,motif_DG
KPC3_562,24,-0.14,0.257,0.234,0.8,1,0.195,2,odd_Cys(free_thiol);motif_NG
KPC3_563,24,2.01,-0.017,0.558,1.357,0,0.633,1,homopolymer_run>=4
KPC3_564,24,0.98,0.242,0.546,1.814,0,0.536,0,
KPC3_565,24,0.01,-1.192,0.291,-0.3,0,0.243,2,motif_DS;homopolymer_run>=4
KPC3_566,24,-0.14,0.329,0.359,1.214,1,0.299,3,odd_Cys(free_thiol);N-term_Met(ox);oxidation_prone(M/W)
KPC3_567,24,0.01,-0.3,0.488,1.071,0,0.408,1,motif_DS
KPC3_568,24,-0.02,0.325,0.308,1.514,0,0.256,0,
KPC3_569,24,-2.02,-0.792,0.725,0.214,0,0.5,0,
KPC3_570,22,-0.99,-0.255,0.488,0.857,0,0.407,0,
KPC3_571,22,-0.02,-0.05,0.319,1.314,0,0.265,0,
KPC3_572,22,-2.02,0.468,0.161,1.186,0,0.134,1,homopolymer_run>=4
KPC3_573,22,-0.03,-0.295,0.25,0.457,0,0.208,1,motif_DS
KPC3_574,22,0.9,-0.223,0.302,0.257,1,0.327,1,odd_Cys(free_thiol)
KPC3_575,22,-1.25,-0.045,0.259,1.114,2,0.216,0,
KPC3_576,22,-1.99,-0.177,0.222,0.857,0,0.185,1,homopolymer_run>=4
KPC3_577,22,-2.02,0.064,0.335,0.614,0,0.279,1,motif_NG
KPC3_578,22,-0.14,-0.209,0.341,0.514,1,0.284,2,odd_Cys(free_thiol);motif_DG
KPC3_579,22,-0.14,-0.727,0.288,1.114,1,0.24,1,odd_Cys(free_thiol)
KPC3_580,27,0.05,-0.048,0.118,1.329,0,0.102,0,
KPC3_581,27,-2.02,-0.241,0.329,1.286,0,0.274,1,motif_DS
KPC3_582,27,-3.21,0.419,0.39,1.514,2,0.325,0,
KPC3_583,27,-2.02,0.315,0.404,1.129,0,0.336,1,motif_DG
KPC3_584,27,0.98,0.075,0.261,0.971,0,0.299,1,motif_NG
KPC3_585,27,-2.02,-1.141,0.297,0.043,0,0.247,3,motif_NG;motif_DG;motif_DS
KPC3_586,27,0.86,-0.393,0.764,0.929,1,0.572,2,odd_Cys(free_thiol);motif_DP
KPC3_587,27,1.01,-0.715,0.568,0.443,0,0.558,0,
KPC3_588,27,-0.14,0.089,0.084,0.329,1,0.07,2,odd_Cys(free_thiol);homopolymer_run>=4
KPC3_589,27,1.86,-0.115,0.348,1.45,1,0.445,2,odd_Cys(free_thiol);motif_NS
KPC3_590,30,-0.47,0.213,0.336,0.9,4,0.28,1,4_Cys
KPC3_591,30,-5.13,0.453,0.314,1.871,1,0.261,2,odd_Cys(free_thiol);homopolymer_run>=4
