design_id,length,net_charge_pH7.4,gravy,hydrophobic_moment,aggregation_proxy,cys_count,delivery_proxy,n_liabilities,liabilities
NDM5_313,16,-0.1,-0.531,0.311,-0.043,1,0.26,1,odd_Cys(free_thiol)
NDM5_314,16,-4.98,-1.481,0.279,-0.486,0,0.233,1,motif_DG
NDM5_315,16,-1.02,0.044,0.127,0.8,0,0.106,0,
NDM5_316,16,-1.02,0.169,0.436,0.543,0,0.364,0,
NDM5_317,16,-0.99,-0.425,0.266,0.129,0,0.222,1,motif_NG
NDM5_318,16,-0.02,-0.7,0.157,0.314,0,0.131,0,
NDM5_319,16,-0.14,0.838,0.276,1.871,1,0.23,1,odd_Cys(free_thiol)
NDM5_320,20,-3.98,-0.23,0.295,0.571,0,0.246,1,motif_NG
NDM5_321,20,-1.03,0.465,0.252,1.086,0,0.21,0,
NDM5_322,20,1.01,0.225,0.465,1.657,0,0.472,1,N-term_Met(ox)
NDM5_323,20,-0.1,-0.475,0.362,0.471,1,0.302,2,odd_Cys(free_thiol);motif_NG
NDM5_324,20,-1.02,1.045,0.235,3.071,0,0.195,0,
NDM5_325,20,-0.14,0.485,0.337,2.143,1,0.281,1,odd_Cys(free_thiol)
NDM5_326,20,1.98,-0.195,0.73,0.257,0,0.665,0,
NDM5_327,20,-1.02,-0.59,0.378,1.1,0,0.315,1,motif_NG
NDM5_328,20,-2.03,0.295,0.227,2.414,0,0.189,1,motif_DG
NDM5_329,20,-2.02,0.065,0.318,0.543,0,0.265,1,motif_DP
NDM5_330,20,-0.02,0.375,0.36,2.243,0,0.3,0,
NDM5_331,20,-4.14,0.385,0.281,1.443,1,0.234,2,odd_Cys(free_thiol);motif_DG
NDM5_332,20,-3.02,0.295,0.286,1.557,0,0.239,0,
NDM5_333,20,-2.02,0.485,0.194,2.086,0,0.162,2,N-term_Q/E(pyroglutamate);homopolymer_run>=4
NDM5_334,20,-0.02,0.605,0.211,1.543,0,0.176,2,N-term_Met(ox);motif_DS
NDM5_335,20,-2.02,-0.285,0.347,0.486,0,0.289,1,motif_DG
NDM5_336,20,-0.99,-0.055,0.254,1.2,0,0.212,1,motif_DG
NDM5_337,20,-3.02,-0.8,0.516,0.629,0,0.43,1,motif_NG
NDM5_338,20,0.98,-1.56,0.501,-0.557,0,0.499,0,
NDM5_339,20,-1.02,-0.58,0.411,1.029,0,0.342,1,N-term_Q/E(pyroglutamate)
NDM5_340,23,1.86,0.617,0.245,2.443,1,0.359,1,odd_Cys(free_thiol)
NDM5_341,23,-2.02,0.539,0.455,1.643,0,0.379,0,
NDM5_342,23,-1.98,-0.596,0.654,1.186,0,0.5,2,motif_DG;homopolymer_run>=4
NDM5_343,23,0.97,0.343,0.284,1.257,0,0.318,1,motif_NS
NDM5_344,23,-0.02,-0.187,0.493,0.843,0,0.411,1,motif_DG
NDM5_345,23,-1.02,0.326,0.293,1.871,0,0.244,1,homopolymer_run>=4
NDM5_346,23,-2.1,0.952,0.244,2.457,1,0.203,2,odd_Cys(free_thiol);motif_DS
NDM5_347,23,-1.14,1.313,0.347,2.643,1,0.29,1,odd_Cys(free_thiol)
NDM5_348,23,-1.98,-0.643,0.54,0.671,0,0.45,1,motif_DG
NDM5_349,23,-1.02,-0.27,0.545,0.543,0,0.454,0,
NDM5_350,16,-1.02,-0.269,0.399,0.443,0,0.332,3,N-term_Met(ox);motif_DG;motif_NS
NDM5_351,16,1.98,-0.819,0.551,-0.457,0,0.624,1,motif_DP
NDM5_352,16,-0.99,0.419,0.267,0.843,0,0.222,1,homopolymer_run>=4
NDM5_353,16,-1.02,0.119,0.481,0.657,0,0.401,0,
NDM5_354,16,-2.14,-0.55,0.201,0.057,1,0.168,1,odd_Cys(free_thiol)
NDM5_355,16,-0.02,0.044,0.088,0.171,0,0.073,1,motif_NG
NDM5_356,16,0.86,-0.137,0.307,0.871,1,0.328,1,odd_Cys(free_thiol)
NDM5_357,16,1.97,-0.544,0.168,0.286,0,0.304,0,
NDM5_358,16,-1.03,-0.388,0.53,0.214,0,0.442,2,N-term_Met(ox);motif_DG
NDM5_359,16,-0.02,0.387,0.172,1.667,0,0.143,1,motif_NS
NDM5_360,20,-0.02,1.095,0.372,2.914,0,0.31,1,motif_NG
NDM5_361,20,-3.95,-1.47,0.277,-0.871,0,0.23,2,motif_NG;motif_DG
NDM5_362,20,-1.02,0.015,0.35,0.829,0,0.292,1,motif_NS
NDM5_363,20,0.9,0.57,0.238,1.671,1,0.273,2,odd_Cys(free_thiol);motif_DG
NDM5_364,20,-3.02,-0.455,0.444,0.743,0,0.37,0,
NDM5_365,20,-2.02,0.39,0.222,1.1,0,0.185,0,
NDM5_366,20,-0.14,-0.23,0.204,0.329,1,0.17,2,odd_Cys(free_thiol);motif_DP
NDM5_367,20,-2.02,0.145,0.451,1.486,0,0.376,0,
NDM5_368,20,-1.99,-0.945,0.172,0.229,0,0.143,2,motif_NG;motif_DP
NDM5_369,20,-2.99,0.245,0.482,1.643,0,0.402,1,motif_DP
NDM5_370,15,1.86,0.313,0.448,1.343,1,0.528,2,odd_Cys(free_thiol);motif_NS
NDM5_371,15,-1.02,0.033,0.29,0.629,0,0.242,0,
NDM5_372,15,0.01,-0.167,0.327,0.214,0,0.274,0,
NDM5_373,15,0.01,-0.2,0.211,0.571,0,0.177,0,
NDM5_374,15,-0.02,0.367,0.097,0.543,0,0.081,1,homopolymer_run>=4
NDM5_375,15,-0.03,0.833,0.184,1.429,0,0.154,0,
NDM5_376,15,-2.02,-0.633,0.241,0.414,0,0.2,1,motif_DG
NDM5_377,15,-2.02,-0.4,0.205,0.243,0,0.171,1,motif_DP
NDM5_378,15,-2.14,-0.353,0.207,0.929,1,0.172,1,odd_Cys(free_thiol)
NDM5_379,15,-1.1,-0.487,0.218,0.3,1,0.182,1,odd_Cys(free_thiol)
NDM5_380,45,-6.1,0.184,0.526,3.243,1,0.438,3,odd_Cys(free_thiol);N-term_Q/E(pyroglutamate);motif_NG
NDM5_381,45,1.01,0.42,0.467,2.329,0,0.474,0,
NDM5_382,45,1.98,0.069,0.475,1.629,0,0.56,1,motif_NG
NDM5_383,45,1.75,0.436,0.417,1.543,2,0.494,1,homopolymer_run>=4
NDM5_384,45,-2.14,0.327,0.479,1.686,1,0.399,3,odd_Cys(free_thiol);motif_DG;motif_DS
NDM5_385,45,-1.02,0.16,0.626,2.243,0,0.5,2,motif_DG;motif_NS
NDM5_386,45,0.98,0.142,0.403,2.014,0,0.418,0,
NDM5_387,45,-2.14,0.609,0.477,3.114,1,0.397,3,odd_Cys(free_thiol);motif_NG;motif_NS
NDM5_388,45,0.98,0.847,0.678,2.186,0,0.581,0,
NDM5_389,45,-1.62,0.764,0.388,2.057,6,0.324,1,6_Cys
NDM5_390,44,-5.09,-0.477,0.519,1.143,2,0.433,3,motif_DG;motif_DP;homopolymer_run>=4
NDM5_391,44,-1.1,0.157,0.406,1.471,1,0.338,1,odd_Cys(free_thiol)
NDM5_392,44,-3.03,0.032,0.695,1.686,0,0.5,1,motif_DG
NDM5_393,44,-2.14,0.373,0.329,1.429,1,0.274,1,odd_Cys(free_thiol)
NDM5_394,44,-3.17,-0.261,0.398,1.871,2,0.331,2,motif_DG;motif_DS
NDM5_395,44,3.01,0.095,0.694,2.857,0,0.751,0,
NDM5_396,44,0.64,0.009,0.354,1.4,3,0.348,4,odd_Cys(free_thiol);3_Cys;motif_DG;motif_NS
NDM5_397,44,1.98,-0.636,0.722,1.829,0,0.665,1,motif_DG
NDM5_398,44,-3.98,0.773,0.385,2.157,0,0.321,0,
NDM5_399,44,2.79,0.375,0.288,1.557,2,0.472,0,
NDM5_400,21,3.05,-0.59,0.844,0.129,0,0.754,1,homopolymer_run>=4
NDM5_401,21,-1.02,1.129,0.286,1.929,0,0.238,0,
NDM5_402,21,-5.02,-0.967,0.453,0.4,0,0.378,2,N-term_Met(ox);motif_DG
NDM5_403,21,-1.98,0.114,0.674,0.729,0,0.5,0,
NDM5_404,21,2.01,0.41,0.465,2.014,0,0.555,0,
NDM5_405,21,-3.02,-0.462,0.422,0.443,0,0.352,1,motif_DG
NDM5_406,21,-0.14,0.219,0.309,1.286,1,0.258,1,odd_Cys(free_thiol)
NDM5_407,21,-0.02,0.71,0.512,1.971,0,0.427,0,
NDM5_408,21,0.86,-0.195,0.472,1.029,1,0.465,2,odd_Cys(free_thiol);motif_DG
NDM5_409,21,0.86,0.495,0.395,1.243,1,0.401,1,odd_Cys(free_thiol)
NDM5_410,33,-1.14,0.167,0.367,1.657,1,0.306,3,odd_Cys(free_thiol);motif_NG;motif_DG
NDM5_411,33,-4.21,0.185,0.32,1.743,2,0.266,0,
NDM5_412,33,-0.14,-0.021,0.594,1.7,1,0.495,1,odd_Cys(free_thiol)
NDM5_413,33,-5.1,0.391,0.475,2.971,1,0.396,1,odd_Cys(free_thiol)
NDM5_414,33,2.01,-0.885,0.778,1.771,0,0.668,0,
NDM5_415,33,-1.03,0.152,0.694,2.086,0,0.5,2,motif_NS;homopolymer_run>=4
NDM5_416,33,2.01,-0.085,0.366,1.214,0,0.473,1,motif_NG
NDM5_417,33,2.86,-0.603,0.475,1.771,1,0.634,2,odd_Cys(free_thiol);motif_DP
NDM5_418,33,-0.21,0.045,0.448,1.629,2,0.373,1,oxidation_prone(M/W)
NDM5_419,33,1.97,0.37,0.515,2.429,0,0.593,1,motif_DG
NDM5_420,33,-1.03,0.018,0.437,1.8,0,0.364,0,
NDM5_421,33,0.98,-0.379,0.63,0.671,0,0.581,3,motif_NG;motif_DS;oxidation_prone(M/W)
NDM5_422,33,-2.03,0.124,0.574,1.157,0,0.478,0,
NDM5_423,33,-1.99,0.121,0.262,1.529,0,0.218,0,
NDM5_424,33,-0.25,-0.106,0.42,1.3,2,0.35,3,N-term_Q/E(pyroglutamate);motif_DG;homopolymer_run>=4
NDM5_425,33,1.97,0.018,0.465,2.086,0,0.552,0,
NDM5_426,33,-3.02,-0.245,0.457,1.0,0,0.381,1,motif_NG
NDM5_427,33,-5.02,-0.082,0.368,1.329,0,0.306,1,motif_DG
NDM5_428,33,-2.02,1.112,0.284,2.371,0,0.237,1,homopolymer_run>=4
NDM5_429,33,-1.02,-0.006,0.311,1.757,0,0.259,0,
NDM5_430,36,-3.03,-0.044,0.604,2.071,0,0.5,1,motif_DG
NDM5_431,36,1.01,-0.783,0.55,0.543,0,0.543,2,motif_NG;oxidation_prone(M/W)
NDM5_432,36,-3.1,0.511,0.397,1.7,1,0.331,4,odd_Cys(free_thiol);N-term_Met(ox);homopolymer_run>=4;oxidation_prone(M/W)
NDM5_433,36,-5.1,-0.125,0.243,1.543,1,0.202,2,odd_Cys(free_thiol);motif_DP
NDM5_434,36,-2.25,0.408,0.179,1.614,2,0.149,2,motif_DG;homopolymer_run>=4
NDM5_435,36,-1.95,-0.053,0.601,2.143,0,0.5,1,motif_DG
NDM5_436,36,-3.25,0.483,0.342,2.143,2,0.285,1,motif_DG
NDM5_437,36,-3.14,-0.411,0.366,0.943,1,0.305,2,odd_Cys(free_thiol);motif_DG
NDM5_438,36,-0.21,-0.656,0.55,1.414,2,0.459,3,motif_NG;motif_DG;motif_NS
NDM5_439,36,-0.21,0.383,0.467,1.643,2,0.389,1,motif_DG
NDM5_440,31,-2.03,0.69,0.418,2.714,0,0.348,1,motif_NG
NDM5_441,31,0.93,-1.119,0.585,0.443,1,0.565,3,odd_Cys(free_thiol);N-term_Met(ox);motif_DS
NDM5_442,31,1.52,-0.129,0.334,1.386,4,0.406,1,4_Cys
NDM5_443,31,-0.14,0.523,0.12,2.1,1,0.1,2,odd_Cys(free_thiol);homopolymer_run>=4
NDM5_444,31,-0.02,0.458,0.497,2.1,0,0.414,3,N-term_Q/E(pyroglutamate);motif_NS;oxidation_prone(M/W)
NDM5_445,31,-2.14,1.161,0.375,2.686,1,0.313,1,odd_Cys(free_thiol)
NDM5_446,31,-3.02,-0.803,0.647,1.443,0,0.5,1,oxidation_prone(M/W)
NDM5_447,31,0.97,0.681,0.381,3.029,0,0.399,0,
NDM5_448,31,-2.03,-0.377,0.403,0.286,0,0.336,4,N-term_Q/E(pyroglutamate);motif_NG;motif_DG;motif_DP
NDM5_449,31,-0.36,0.042,0.374,0.786,3,0.312,2,odd_Cys(free_thiol);3_Cys
NDM5_450,36,-2.02,-0.786,0.264,0.829,0,0.22,1,motif_DG
NDM5_451,36,-4.99,-0.775,0.369,0.4,0,0.307,1,motif_DG
NDM5_452,36,-2.02,0.339,0.279,2.114,0,0.233,2,motif_DG;motif_NS
NDM5_453,36,0.97,-0.589,0.593,1.057,0,0.575,2,N-term_Q/E(pyroglutamate);motif_DG
NDM5_454,36,3.01,0.031,0.386,1.657,0,0.573,1,oxidation_prone(M/W)
NDM5_455,36,-3.02,0.089,0.363,2.143,0,0.303,0,
NDM5_456,36,-6.14,0.153,0.586,1.229,1,0.489,2,odd_Cys(free_thiol);motif_DP
NDM5_457,36,1.97,0.344,0.462,1.086,0,0.55,3,N-term_Met(ox);homopolymer_run>=4;oxidation_prone(M/W)
NDM5_458,36,-2.99,-0.064,0.277,1.343,0,0.231,2,motif_DG;homopolymer_run>=4
NDM5_459,36,2.97,-0.036,0.74,1.6,0,0.748,2,motif_DP;homopolymer_run>=4
NDM5_460,22,-0.25,-1.15,0.491,-0.229,2,0.41,1,motif_DG
NDM5_461,22,-5.02,-0.891,0.308,0.571,0,0.257,2,N-term_Q/E(pyroglutamate);motif_DG
NDM5_462,22,-1.95,-0.533,0.537,1.329,0,0.448,0,
NDM5_463,22,2.01,-0.941,0.484,0.214,0,0.571,1,motif_DG
NDM5_464,22,-2.98,0.473,0.494,1.829,0,0.412,0,
NDM5_465,22,2.97,0.536,0.505,2.2,0,0.669,1,motif_NG
NDM5_466,22,1.98,0.186,0.428,1.386,0,0.521,1,homopolymer_run>=4
NDM5_467,22,-0.02,-0.318,0.518,0.714,0,0.432,0,
NDM5_468,22,-1.14,0.824,0.249,1.386,1,0.207,2,odd_Cys(free_thiol);motif_DG
NDM5_469,22,-0.99,-1.236,0.58,-0.114,0,0.483,2,motif_NG;motif_DG
NDM5_470,44,0.79,-0.386,0.515,1.457,2,0.495,1,motif_DP
NDM5_471,44,-1.98,0.627,0.497,2.171,0,0.414,0,
NDM5_472,44,-1.36,0.027,0.618,1.0,3,0.5,3,odd_Cys(free_thiol);3_Cys;motif_NG
NDM5_473,44,-4.14,0.568,0.306,1.729,1,0.255,3,odd_Cys(free_thiol);motif_NG;homopolymer_run>=4
NDM5_474,44,-0.02,-0.202,0.517,0.971,0,0.431,3,N-term_Met(ox);motif_NG;oxidation_prone(M/W)
NDM5_475,44,-4.32,-0.23,0.489,1.443,3,0.408,3,odd_Cys(free_thiol);3_Cys;motif_NG
NDM5_476,44,3.01,-0.598,0.486,0.543,0,0.656,1,motif_NS
NDM5_477,44,1.53,-0.289,0.436,1.457,4,0.491,4,4_Cys;motif_DG;motif_NS;homopolymer_run>=4
NDM5_478,44,-3.1,0.152,0.715,1.3,1,0.5,1,odd_Cys(free_thiol)
NDM5_479,44,-4.99,0.664,0.317,2.357,0,0.264,2,N-term_Q/E(pyroglutamate);motif_DG
NDM5_480,45,-0.32,-0.32,0.489,0.786,3,0.408,3,odd_Cys(free_thiol);3_Cys;motif_NG
NDM5_481,45,-8.02,-0.276,0.489,2.243,0,0.408,2,motif_DP;motif_DS
NDM5_482,45,-6.58,-0.771,0.37,0.829,5,0.309,4,odd_Cys(free_thiol);5_Cys;motif_DG;homopolymer_run>=4
NDM5_483,45,-0.02,-0.007,0.559,2.071,0,0.466,0,
NDM5_484,45,-2.69,0.229,0.451,1.943,6,0.376,2,6_Cys;motif_DG
NDM5_485,45,-0.99,-0.493,0.454,1.914,0,0.378,1,motif_DP
NDM5_486,45,-0.1,-0.047,0.365,1.086,1,0.304,3,odd_Cys(free_thiol);motif_DP;motif_NS
NDM5_487,45,-5.1,-0.222,0.363,1.314,1,0.303,2,odd_Cys(free_thiol);motif_DG
NDM5_488,45,-1.02,-0.033,0.542,1.671,0,0.451,2,motif_DG;homopolymer_run>=4
NDM5_489,45,-5.13,0.191,0.297,1.743,1,0.247,3,odd_Cys(free_thiol);N-term_Q/E(pyroglutamate);motif_DP
NDM5_490,38,-1.47,-0.029,0.527,1.371,4,0.439,2,4_Cys;motif_NG
NDM5_491,38,0.01,-0.345,0.511,1.7,0,0.426,1,motif_DP
NDM5_492,38,0.45,-0.184,0.405,0.971,5,0.375,2,odd_Cys(free_thiol);5_Cys
NDM5_493,38,-2.03,-0.387,0.534,0.471,0,0.445,1,motif_DP
NDM5_494,38,5.01,0.039,0.623,2.357,0,0.918,0,
NDM5_495,38,-3.03,-0.116,0.181,0.857,0,0.151,2,N-term_Q/E(pyroglutamate);motif_DP
NDM5_496,38,-2.02,-0.134,0.514,1.843,0,0.429,1,N-term_Q/E(pyroglutamate)
NDM5_497,38,0.01,1.15,0.499,2.314,0,0.417,1,motif_DP
NDM5_498,38,-3.98,0.187,0.388,1.329,0,0.323,0,
NDM5_499,38,-2.03,-0.332,0.566,0.886,0,0.472,3,N-term_Q/E(pyroglutamate);motif_DG;oxidation_prone(M/W)
NDM5_500,14,-2.02,-0.0,0.266,0.486,0,0.222,0,
NDM5_501,14,0.98,0.193,0.293,1.129,0,0.326,0,
NDM5_502,14,-1.02,0.579,0.103,1.129,0,0.086,0,
NDM5_503,14,-0.02,-0.329,0.218,0.4,0,0.181,0,
NDM5_504,14,-1.02,-0.557,0.177,0.071,0,0.148,2,motif_NG;motif_NS
NDM5_505,14,-2.02,0.65,0.278,0.871,0,0.232,1,motif_DS
NDM5_506,14,-2.06,0.236,0.193,0.743,1,0.161,1,odd_Cys(free_thiol)
NDM5_507,14,-1.14,0.757,0.264,2.429,1,0.22,2,odd_Cys(free_thiol);motif_DP
NDM5_508,14,0.97,1.229,0.2,1.514,0,0.248,0,
NDM5_509,14,1.97,0.357,0.303,0.786,0,0.417,1,motif_NG
NDM5_510,12,0.97,-0.842,0.147,-0.086,0,0.204,0,
NDM5_511,12,-2.02,0.042,0.26,0.343,0,0.217,1,motif_DG
NDM5_512,12,-1.14,-0.625,0.327,0.0,1,0.273,1,odd_Cys(free_thiol)
NDM5_513,12,-3.02,-0.4,0.206,-0.486,0,0.172,1,motif_DG
NDM5_514,12,-1.02,0.625,0.189,1.271,0,0.157,1,N-term_Q/E(pyroglutamate)
NDM5_515,12,-1.02,0.108,0.222,0.457,0,0.185,0,
NDM5_516,12,-0.02,0.5,0.163,1.371,0,0.136,1,homopolymer_run>=4
NDM5_517,12,-0.02,-0.125,0.084,0.543,0,0.07,1,homopolymer_run>=4
NDM5_518,12,-0.02,0.892,0.12,1.243,0,0.1,0,
NDM5_519,12,-0.14,0.825,0.067,1.171,1,0.055,1,odd_Cys(free_thiol)
NDM5_520,31,-0.1,0.284,0.766,2.271,1,0.5,3,odd_Cys(free_thiol);N-term_Q/E(pyroglutamate);motif_NG
NDM5_521,31,-4.02,-0.361,0.473,1.571,0,0.394,1,motif_NG
NDM5_522,31,-0.02,0.51,0.152,1.243,0,0.127,0,
NDM5_523,31,-3.03,0.171,0.585,1.614,0,0.488,2,motif_DG;motif_DS
NDM5_524,31,-1.02,0.968,0.252,2.871,0,0.21,0,
NDM5_525,31,-1.99,-0.932,0.278,0.029,0,0.231,1,motif_NS
NDM5_526,31,-3.99,0.123,0.364,1.743,0,0.303,1,motif_DG
NDM5_527,31,-3.02,0.565,0.561,2.0,0,0.468,0,
NDM5_528,31,0.02,-0.077,0.491,3.514,0,0.41,0,
NDM5_529,31,-2.14,0.529,0.397,1.543,1,0.331,2,odd_Cys(free_thiol);motif_DP
NDM5_530,34,-1.03,0.556,0.354,1.543,0,0.295,1,oxidation_prone(M/W)
NDM5_531,34,-0.03,0.153,0.242,1.757,0,0.202,1,motif_DG
NDM5_532,34,-1.25,0.626,0.204,1.729,2,0.17,1,oxidation_prone(M/W)
NDM5_533,34,-0.02,-0.347,0.664,1.129,0,0.5,1,motif_DP
NDM5_534,34,-1.13,-0.109,0.546,1.257,1,0.455,1,odd_Cys(free_thiol)
NDM5_535,34,0.3,-0.444,0.352,0.843,6,0.319,1,6_Cys
NDM5_536,34,-1.02,0.321,0.621,1.071,0,0.5,1,motif_NG
NDM5_537,34,-1.02,0.468,0.51,1.986,0,0.425,2,N-term_Q/E(pyroglutamate);motif_DG
NDM5_538,34,-2.03,-0.338,0.213,1.043,0,0.178,1,motif_DS
NDM5_539,34,-1.14,-0.568,0.381,1.1,1,0.317,2,odd_Cys(free_thiol);motif_DP
NDM5_540,12,1.97,-0.183,0.173,1.343,0,0.309,0,
NDM5_541,12,-1.02,-0.108,0.205,0.771,0,0.171,1,motif_DP
NDM5_542,12,-0.99,-0.6,0.205,0.229,0,0.171,2,N-term_Q/E(pyroglutamate);motif_DG
NDM5_543,12,0.98,-1.158,0.422,-0.3,0,0.433,2,motif_NG;motif_DS
NDM5_544,12,-2.02,0.9,0.058,1.214,0,0.048,0,
NDM5_545,12,-0.99,0.283,0.237,1.057,0,0.198,0,
NDM5_546,12,-1.99,-1.367,0.513,-0.514,0,0.427,0,
NDM5_547,12,-1.03,-0.225,0.209,0.271,0,0.174,1,motif_NG
NDM5_548,12,-2.02,0.025,0.277,0.886,0,0.231,0,
NDM5_549,12,-0.03,1.292,0.063,1.757,0,0.052,0,
NDM5_550,15,-0.14,0.253,0.371,0.629,1,0.309,1,odd_Cys(free_thiol)
NDM5_551,15,-2.02,-1.147,0.361,-0.3,0,0.301,1,motif_DG
NDM5_552,15,-1.02,0.28,0.28,0.786,0,0.234,0,
NDM5_553,15,1.97,0.12,0.607,1.886,0,0.665,0,
NDM5_554,15,-0.99,0.233,0.187,1.043,0,0.156,1,motif_DG
NDM5_555,15,-3.13,0.207,0.15,2.071,1,0.125,1,odd_Cys(free_thiol)
NDM5_556,15,-0.14,0.36,0.164,0.714,1,0.137,2,odd_Cys(free_thiol);motif_NG
NDM5_557,15,0.86,0.193,0.255,1.271,1,0.285,1,odd_Cys(free_thiol)
NDM5_558,15,-2.99,-0.24,0.186,1.343,0,0.155,0,
NDM5_559,15,-0.14,0.44,0.368,1.014,1,0.306,1,odd_Cys(free_thiol)
NDM5_560,37,-2.02,0.8,0.282,1.6,0,0.235,3,motif_NG;motif_DG;homopolymer_run>=4
NDM5_561,37,-1.58,0.546,0.443,2.871,5,0.369,3,odd_Cys(free_thiol);5_Cys;motif_DG
NDM5_562,37,0.42,-0.151,0.664,1.257,5,0.535,2,odd_Cys(free_thiol);5_Cys
NDM5_563,37,-7.28,-0.481,0.346,1.257,3,0.289,3,odd_Cys(free_thiol);3_Cys;motif_DG
NDM5_564,37,-2.03,-0.889,0.421,0.214,0,0.351,2,motif_NG;motif_DG
NDM5_565,37,-2.14,0.376,0.382,1.757,1,0.318,1,odd_Cys(free_thiol)
NDM5_566,37,-3.14,0.33,0.492,1.614,1,0.41,2,odd_Cys(free_thiol);motif_DG
NDM5_567,37,-1.25,-0.027,0.423,1.343,2,0.353,2,motif_DG;homopolymer_run>=4
NDM5_568,37,0.75,-0.357,0.484,1.286,2,0.465,0,
NDM5_569,37,-3.02,0.308,0.451,1.886,0,0.376,2,N-term_Met(ox);motif_NG
NDM5_570,17,-1.1,0.159,0.23,1.043,1,0.192,1,odd_Cys(free_thiol)
NDM5_571,17,-1.02,-0.282,0.402,0.171,0,0.335,1,motif_DG
NDM5_572,17,-0.02,-0.0,0.271,1.386,0,0.226,0,
NDM5_573,17,0.98,0.429,0.313,1.8,0,0.342,0,
NDM5_574,17,-2.14,0.118,0.304,1.3,1,0.254,2,odd_Cys(free_thiol);N-term_Q/E(pyroglutamate)
NDM5_575,17,0.01,-1.153,0.352,0.057,0,0.295,1,motif_NG
NDM5_576,17,-1.25,0.818,0.221,1.8,2,0.184,0,
NDM5_577,17,-2.98,-0.176,0.527,0.614,0,0.439,1,motif_DG
NDM5_578,17,-0.1,0.329,0.175,0.857,1,0.145,2,odd_Cys(free_thiol);motif_DP
NDM5_579,17,-1.02,-0.094,0.214,0.471,0,0.178,2,motif_DG;homopolymer_run>=4
NDM5_580,35,-5.02,0.391,0.413,1.814,0,0.344,1,motif_DG
NDM5_581,35,-1.36,0.571,0.492,1.957,3,0.41,3,odd_Cys(free_thiol);3_Cys;homopolymer_run>=4
NDM5_582,35,1.01,-0.64,0.549,0.771,0,0.542,1,motif_NG
NDM5_583,35,-1.14,0.451,0.605,2.771,1,0.5,2,odd_Cys(free_thiol);motif_NG
NDM5_584,35,-2.95,-0.137,0.44,1.571,0,0.367,1,motif_DS
NDM5_585,35,-1.1,0.006,0.328,1.029,1,0.274,2,odd_Cys(free_thiol);motif_DS
NDM5_586,35,-4.13,-0.717,0.506,0.4,1,0.422,2,odd_Cys(free_thiol);oxidation_prone(M/W)
NDM5_587,35,-1.14,-0.769,0.47,0.214,1,0.392,5,odd_Cys(free_thiol);N-term_Q/E(pyroglutamate);motif_DG;motif_NS;homopolymer_run>=4
NDM5_588,35,-0.02,-0.503,0.578,1.586,0,0.482,0,
NDM5_589,35,-2.13,-0.523,0.498,1.3,1,0.415,2,odd_Cys(free_thiol);N-term_Q/E(pyroglutamate)
NDM5_590,39,-6.03,0.172,0.348,1.357,0,0.29,1,motif_DG
NDM5_591,39,-4.02,-0.015,0.574,1.786,0,0.478,1,motif_DG
NDM5_592,39,0.86,-0.064,0.583,2.386,1,0.558,2,odd_Cys(free_thiol);motif_DG
NDM5_593,39,1.05,-0.41,0.428,0.8,0,0.444,1,motif_DG
NDM5_594,39,-2.17,0.367,0.4,2.143,2,0.333,2,motif_DP;motif_DS
NDM5_595,39,0.19,0.218,0.324,1.443,7,0.286,2,odd_Cys(free_thiol);7_Cys
NDM5_596,39,-3.02,0.554,0.604,2.514,0,0.5,1,motif_DS
NDM5_597,39,-3.47,0.085,0.368,1.5,4,0.306,2,4_Cys;motif_NG
NDM5_598,39,-2.14,0.413,0.338,2.257,1,0.282,2,odd_Cys(free_thiol);motif_DG
NDM5_599,39,1.9,-0.477,0.329,1.286,1,0.433,3,odd_Cys(free_thiol);motif_DS;motif_NS
NDM5_600,15,-0.99,-0.58,0.346,0.229,0,0.289,2,motif_DG;motif_DS
NDM5_601,15,-2.02,0.067,0.211,0.757,0,0.176,2,N-term_Met(ox);motif_DP
NDM5_602,15,-3.02,0.067,0.45,0.643,0,0.375,1,motif_DG
NDM5_603,15,-4.02,-1.527,0.136,-0.429,0,0.113,1,motif_DG
NDM5_604,15,0.98,-0.173,0.343,0.714,0,0.367,1,motif_DG
NDM5_605,15,-1.02,0.187,0.399,1.386,0,0.333,1,motif_DP
NDM5_606,15,0.86,-0.333,0.303,0.114,1,0.324,2,odd_Cys(free_thiol);homopolymer_run>=4
NDM5_607,15,0.01,0.093,0.465,0.971,0,0.389,0,
NDM5_608,15,-2.14,0.54,0.251,1.971,1,0.209,1,odd_Cys(free_thiol)
NDM5_609,15,0.01,0.387,0.238,1.243,0,0.2,0,
NDM5_610,30,0.86,-0.773,0.344,0.757,1,0.359,2,odd_Cys(free_thiol);motif_DS
NDM5_611,30,-1.1,0.25,0.195,1.843,1,0.163,2,odd_Cys(free_thiol);motif_DP
NDM5_612,30,0.68,-0.027,0.52,1.243,3,0.49,2,odd_Cys(free_thiol);3_Cys
NDM5_613,30,-0.03,-0.683,0.375,0.657,0,0.313,2,motif_DG;motif_NS
NDM5_614,30,4.05,-0.427,0.626,1.386,0,0.838,0,
NDM5_615,30,-2.99,-0.76,0.361,1.086,0,0.301,1,motif_DS
NDM5_616,30,-0.99,-0.743,0.291,1.671,0,0.242,1,motif_NS
NDM5_617,30,-0.02,0.843,0.464,1.543,0,0.386,0,
NDM5_618,30,-0.02,0.853,0.633,2.114,0,0.5,0,
